Purpose Code,Revised Purpose Code,diff purp code,Collateral Code,Revised Collateral Code,diff coll code,purp/coll diff,Property Type,Net Operating Income,Annual Debt Service,Appraised Value,SWAP?,State,Bank,Team,Region,Original             Balance,Net Current Balance,Unused Commitment,Open   Date,Date Maturity,Interest Rate,Guarantor?,Risk Code,Relationship ID,Division
98,98 ,match,8606,8604,diff,match/diff,Homebuilder,,,,,DE,FB,WOOD,DMV,"357,444.38 ",0.00 ,"357,444.38 ",05/20/16,12/31/79,5.50%,no,4,11349,Lancaster Division
98,98 ,match,1,8604,diff,match/diff,Homebuilder,,,,,DE,FB,WOOD,DMV,"293,094.00 ",0.00 ,"293,094.00 ",08/15/16,12/31/79,5.50%,no,4,11349,Lancaster Division
98,98 ,match,8604,8604,match,match/match,Homebuilder,,,,,DE,FB,WOOD,DMV,"238,840.28 ",0.00 ,"238,840.28 ",08/07/15,12/31/79,5.50%,YES,4,11349,Lancaster Division
98,98 ,match,8604,8604,match,match/match,Homebuilder,,,,,DE,FB,WOOD,DMV,"50,000.00 ",0.00 ,"50,000.00 ",08/07/15,12/31/79,5.50%,YES,4,11349,Lancaster Division
98,98 ,match,8606,8604,diff,match/diff,Homebuilder,,,,,DE,FB,WOOD,DMV,"75,851.74 ",0.00 ,"75,851.74 ",02/19/16,12/31/79,5.50%,no,4,11349,Lancaster Division
98,98 ,match,8606,8604,diff,match/diff,Homebuilder,,,,,DE,FB,WOOD,DMV,"136,430.76 ",0.00 ,"136,430.76 ",02/19/16,12/31/79,5.50%,no,4,11349,Lancaster Division
98,98 ,match,8606,8604,diff,match/diff,Homebuilder,,,,,DE,FB,WOOD,DMV,"32,652.13 ",0.00 ,"32,652.13 ",02/19/16,12/31/79,5.50%,no,4,11349,Lancaster Division
98,98 ,match,8604,8604,match,match/match,Homebuilder,,,,,DE,FB,WOOD,DMV,"142,962.88 ",0.00 ,"142,962.88 ",08/12/16,12/31/79,5.00%,no,4,11349,Lancaster Division
98,98 ,match,8604,8604,match,match/match,Homebuilder,,,,,DE,FB,WOOD,DMV,"685,225.41 ",0.00 ,"685,225.41 ",08/12/16,12/31/79,5.00%,no,4,11349,Lancaster Division
98,98 ,match,8604,8604,match,match/match,Homebuilder,,,,,DE,FB,WOOD,DMV,"927,007.33 ",0.00 ,"927,007.33 ",10/05/16,12/31/79,5.50%,no,4,11349,Lancaster Division
98,98 ,match,8604,8604,match,match/match,Homebuilder,,,,,DE,FB,WOOD,DMV,"158,925.94 ",0.00 ,"158,925.94 ",10/05/16,12/31/79,5.50%,no,4,11349,Lancaster Division
98,98 ,match,8604,8604,match,match/match,Homebuilder,,,,,DE,FB,WOOD,DMV,"50,000.00 ",0.00 ,"50,000.00 ",02/09/17,12/31/79,5.50%,no,4,11349,Lancaster Division
98,98 ,match,8606,8604,diff,match/diff,Homebuilder,,,,,DE,FB,WOOD,DMV,"585,315.50 ",0.00 ,"585,315.50 ",05/30/14,12/31/79,5.50%,YES,4,11349,Lancaster Division
98,98 ,match,8604,8604,match,match/match,Homebuilder,,,,,DE,FB,WOOD,DMV,"25,000.00 ",0.00 ,"25,000.00 ",02/07/14,12/31/79,5.50%,YES,4,11349,Lancaster Division
98,98 ,match,8604,8604,match,match/match,Homebuilder,,,,,DE,FB,WOOD,DMV,"131,598.00 ",0.00 ,"131,598.00 ",05/27/15,12/31/79,5.50%,no,4,11349,Lancaster Division
98,98 ,match,8801,8604,diff,match/diff,Homebuilder,,,,,DE,FB,WOOD,DMV,"226,504.13 ",0.00 ,"226,504.13 ",03/29/16,03/29/18,5.50%,YES,4,11349,Lancaster Division
98,98 ,match,1,8604,diff,match/diff,Homebuilder,,,,,DE,FB,WOOD,DMV,"767,047.05 ",0.00 ,"767,047.05 ",08/18/16,12/31/79,5.00%,no,4,11349,Lancaster Division
98,98 ,match,1,8604,diff,match/diff,Homebuilder,,,,,DE,FB,WOOD,DMV,"291,005.00 ",0.00 ,"291,005.00 ",10/06/16,12/31/79,5.00%,no,4,11349,Lancaster Division
98,98 ,match,8600,8405,diff,match/diff,Retail,,,,,DE,FB,WOOD,DMV,"13,890.00 ",0.00 ,"13,890.00 ",02/03/15,12/31/79,5.00%,no,4,11349,Lancaster Division
98,98 ,match,8604,8604,match,match/match,Homebuilder,,,,,DE,FB,WOOD,DMV,"545,660.00 ",0.00 ,"545,660.00 ",09/15/15,12/31/79,6.00%,no,3,619,Lancaster Division
98,98 ,match,1,1,match,match/match,Homebuilder,,,,,DE,FB,WOOD,DMV,"293,081.25 ",0.00 ,"293,081.25 ",11/20/15,12/31/79,5.00%,YES,3,619,Lancaster Division
98,98,match,8606,8604,diff,match/diff,Homebuilder,,,,,VA,FB,WOOD,DMV,"42,000.00 ",0.00 ,"42,000.00 ",11/10/16,12/31/79,9.75%,YES,5,15389,Lancaster Division
98,98,match,8607,8613,diff,match/diff,Homebuilder,,,,,VA,FB,WOOD,DMV,"147,000.00 ",0.00 ,"147,000.00 ",05/12/17,05/12/18,6.25%,no,5,4747,Lancaster Division
98,98,match,8607,8613,diff,match/diff,Homebuilder,,,,,VA,FB,WOOD,DMV,"570,000.00 ",0.00 ,"570,000.00 ",10/24/17,10/24/18,4.25%,no,5,4747,Lancaster Division
98,98,match,8604,8604,match,match/match,Homebuilder,,,,,VA,FB,WOOD,DMV,"545,000.00 ",0.00 ,"545,000.00 ",10/24/17,10/24/18,4.25%,no,5,4747,Lancaster Division
98,98,match,8607,8613,diff,match/diff,Homebuilder,,,,,VA,FB,WOOD,DMV,"100,000.00 ",0.00 ,"100,000.00 ",03/03/17,12/31/79,6.25%,no,5,4747,Lancaster Division
98,98,match,5100,5100,match,match/match,Other,,,,,VA,FB,WOOD,DMV,"15,000.00 ",0.00 ,"15,000.00 ",11/04/05,12/31/79,6.25%,no,5,13820,Lebanon Valley Division
98,91,diff,8605,8603,diff,diff/diff,Office,,,,,PA,FB,ROARK,SEPA,"462,157.77 ",0.00 ,"462,157.77 ",09/13/05,12/31/79,3.34%,no,5,2785,Lancaster Division
98,98,match,8604,8613,diff,match/diff,Homebuilder,,,,,PA,LAB,KIRK,SEPA,"8,201.50 ",0.00 ,"8,201.50 ",06/15/17,12/31/79,4.25%,no,4 ,9513,Great Valley Division-FB
98,98,match,8604,8613,diff,match/diff,Homebuilder,,,,,PA,LAB,KIRK,SEPA,"13,482.00 ",0.00 ,"13,482.00 ",06/15/17,12/31/79,4.25%,no,4 ,9513,Great Valley Division-FB
98,98,match,8604,8613,diff,match/diff,Homebuilder,,,,,PA,LAB,KIRK,SEPA,"100,539.50 ",0.00 ,"100,539.50 ",06/15/17,12/31/79,4.25%,no,4 ,9513,Great Valley Division-FB
98,98,match,8604,8602,diff,match/diff,Multifamily,,,,,PA,LAB,KIRK,SEPA,"179,695.00 ",0.00 ,"179,695.00 ",09/24/08,12/31/79,5.00%,YES,W,2257,Great Valley Division-FB
98,98,match,8604,8602,diff,match/diff,Multifamily,,,,,PA,LAB,KIRK,SEPA,"22,250.58 ",0.00 ,"22,250.58 ",04/05/07,12/31/79,5.00%,YES,W,2257,Great Valley Division-FB
98,98,match,8604,8602,diff,match/diff,Homebuilder,,,,,PA,LAB,KIRK,SEPA,"63,488.00 ",0.00 ,"63,488.00 ",08/18/04,12/31/79,6.00%,YES,5 ,3805,Great Valley Division-FB
98,98,match,1,1,match,match/match,Homebuilder,,,,,PA,LAB,KIRK,SEPA,"65,798.85 ",0.00 ,"65,798.85 ",02/27/15,12/31/79,7.00%,no,3 ,10676,Great Valley Division-FB
98,98,match,8604,8602,diff,match/diff,Homebuilder,,,,,PA,LAB,KIRK,SEPA,"88,750.72 ",0.00 ,"88,750.72 ",05/12/00,12/31/79,5.63%,no,5 ,1819,Great Valley Division-FB
98,98,match,8604,8602,diff,match/diff,Homebuilder,,,,,PA,LAB,KIRK,SEPA,"163,016.28 ",0.00 ,"163,016.28 ",02/24/06,12/31/79,5.00%,YES,6 ,3186,Great Valley Division-FB
98,98,match,8605,8604,diff,match/diff,Homebuilder,,,,,PA,LAB,KIRK,SEPA,"15,537.00 ",0.00 ,"15,537.00 ",12/27/11,12/31/79,5.95%,YES,4 ,9504,Great Valley Division-FB
98,98,match,8604,8604,match,match/match,Homebuilder,,,,,PA,LAB,KIRK,SEPA,"69,338.70 ",0.00 ,"69,338.70 ",03/01/10,12/31/79,5.50%,YES,5 ,10676,Great Valley Division-FB
98,98,match,5401,5401,match,match/match,Industrial,,,,,PA,LAB,KIRK,SEPA,"23,829.56 ",0.00 ,"23,829.56 ",07/14/15,12/31/79,4.25%,YES,3 ,9513,Great Valley Division-FB
98,98,match,5401,5401,match,match/match,Industrial,,,,,PA,LAB,KIRK,SEPA,"23,654.00 ",0.00 ,"23,654.00 ",08/19/15,12/31/79,4.25%,no,3 ,9513,Lancaster Division
98,98,match,5401,5401,match,match/match,Industrial,,,,,PA,LAB,KIRK,SEPA,"8,211.58 ",0.00 ,"8,211.58 ",08/10/15,12/31/79,4.25%,no,3 ,9513,Great Valley Division-FB
98,98,match,8612,8612,match,match/match,Retail,,,,,PA,LAB,KIRK,SEPA,"64,482.23 ",0.00 ,"64,482.23 ",12/23/15,12/31/79,4.75%,YES,W,12439,Great Valley Division-FB
98,98,match,8612,8612,match,match/match,Retail,,,,,PA,LAB,KIRK,SEPA,"54,197.91 ",0.00 ,"54,197.91 ",04/14/16,12/31/79,4.75%,YES,W,12439,Great Valley Division-FB
98,98,match,8604,8604,match,match/match,Homebuilder,,,,,PA,LAB,KIRK,SEPA,"301,481.06 ",0.00 ,"301,481.06 ",05/21/10,12/31/79,5.25%,YES,5 ,10108,Great Valley Division-FB
98,98,match,8604,8604,match,match/match,Homebuilder,,,,,PA,LAB,KIRK,SEPA,"36,370.00 ",0.00 ,"36,370.00 ",08/28/06,12/31/79,4.25%,YES,6 ,6801,Great Valley Division-FB
98,98,match,8401,8401,match,match/match,Office,,,,,PA,LAB,KIRK,SEPA,"250,952.63 ",0.00 ,"250,952.63 ",01/07/03,12/31/79,5.50%,YES,4 ,9504,Great Valley Division-FB
98,98,match,8604,8604,match,match/match,Homebuilder,,,,,PA,LAB,KIRK,SEPA,"154,759.07 ",0.00 ,"154,759.07 ",03/31/04,12/31/79,5.50%,no,4 ,9504,Great Valley Division-FB
98,98,match,8604,8604,match,match/match,Homebuilder,,,,,PA,LAB,KIRK,SEPA,"216,819.56 ",0.00 ,"216,819.56 ",03/31/04,12/31/79,5.50%,no,4 ,9504,Great Valley Division-FB
98,98,match,8604,8604,match,match/match,Homebuilder,,,,,PA,LAB,KIRK,SEPA,"318,499.81 ",0.00 ,"318,499.81 ",03/31/04,12/31/79,5.50%,no,4 ,9504,Great Valley Division-FB
98,98,match,8401,8401,match,match/match,Office,,,,,PA,LAB,KIRK,SEPA,"341,138.02 ",0.00 ,"341,138.02 ",08/03/04,12/31/79,4.50%,YES,4 ,9504,Great Valley Division-FB
98,98,match,8300,8300,match,match/match,Multifamily,,,,,PA,LAB,KIRK,SEPA,"189,890.48 ",0.00 ,"189,890.48 ",04/13/07,12/31/79,4.50%,YES,4 ,9504,Great Valley Division-FB
98,98,match,8406,8406,match,match/match,Industrial,,,,,PA,LAB,KIRK,SEPA,"461,150.88 ",0.00 ,"461,150.88 ",07/17/08,12/31/79,5.00%,YES,5 ,3805,Great Valley Division-FB
98,98,match,8604,8604,match,match/match,Homebuilder,,,,,PA,LAB,KIRK,SEPA,"70,691.68 ",0.00 ,"70,691.68 ",10/12/06,12/31/79,5.25%,YES,6 ,9518,Great Valley Division-FB
98,98 ,match,5100,8405,diff,match/diff,Retail,,,,,DE,FB,ROARK,DMV,"26,413.00 ",0.00 ,"26,413.00 ",11/07/13,11/07/18,5.50%,YES,5,12539,Great Valley Division-FB
98,98 ,match,8600,8415,diff,match/diff,Special Purpose,,,,,DE,FB,ROARK,DMV,"272,750.00 ",0.00 ,"272,750.00 ",03/28/17,12/31/79,6.50%,no,5,24037,Great Valley Division-FB
98,98 ,match,8600,8415,diff,match/diff,Special Purpose,,,,,DE,FB,ROARK,DMV,"106,886.00 ",0.00 ,"106,886.00 ",04/10/17,12/31/79,6.50%,no,5,24037,Great Valley Division-FB
98,98 ,match,8422,8405,diff,match/diff,Retail,,,,,DE,FB,ROARK,DMV,"3,016,250.00 ",0.00 ,"3,016,250.00 ",05/14/14,12/31/79,5.50%,YES,4,,Great Valley Division-FB
98,98 ,match,1,1,match,match/match,Other,,,,,DE,FB,ROARK,DMV,"40,785.00 ",0.00 ,"40,785.00 ",10/28/16,12/31/79,3.82%,YES,4,6404,Great Valley Division-FB
98,98,match,8300,8608,diff,match/diff,Multifamily,,,,,PA,FB,MOWERY,CPA,"1,130,322.94 ",0.00 ,"1,130,322.94 ",04/12/16,12/31/79,3.59%,YES,5,9601,Great Valley Division-FB
98,98,match,8412,8405,diff,match/diff,Retail,,,,,PA,FB,MOWERY,CPA,"25,058.77 ",0.00 ,"25,058.77 ",02/17/17,12/31/79,5.25%,YES,5,11830,Great Valley Division-FB
98,98,match,,8401,diff,match/diff,Office,,,,,PA,FB,MOWERY,CPA,"43,348.35 ",0.00 ,"43,348.35 ",05/15/12,12/31/79,5.25%,no,5,11830,Great Valley Division-FB
98,98,match,1,1,match,match/match,Office,,,,,PA,FB,MOWERY,CPA,"875,160.41 ",0.00 ,"875,160.41 ",05/18/17,12/31/79,5.25%,YES,5,9532,Great Valley Division-FB
98,98,match,1,1,match,match/match,Retail,,,,,PA,FB,MOWERY,CPA,"143,017.69 ",0.00 ,"143,017.69 ",04/09/14,12/31/79,5.25%,YES,5,9305,Great Valley Division-FB
98,98,match,8600,8613,diff,match/diff,Homebuilder,,,,,PA,FB,MOWERY,CPA,"7,500.00 ",0.00 ,"7,500.00 ",12/15/05,12/31/79,4.25%,no,4,9690,Great Valley Division-FB
98,98,match,1,1,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"1,100,000.00 ",0.00 ,"1,100,000.00 ",12/11/12,12/31/79,4.25%,YES,4,8932,Great Valley Division-FB
98,98,match,8200,8602,diff,match/diff,Homebuilder,,,,,PA,FB,MOWERY,CPA,"130,680.00 ",0.00 ,"130,680.00 ",12/11/12,12/31/79,4.25%,YES,4,8932,Great Valley Division-FB
98,98,match,8200,8602,diff,match/diff,Homebuilder,,,,,PA,FB,MOWERY,CPA,"141,470.60 ",0.00 ,"141,470.60 ",12/11/12,12/31/79,4.25%,YES,4,8932,Great Valley Division-FB
98,98,match,8200,8602,diff,match/diff,Homebuilder,,,,,PA,FB,MOWERY,CPA,"469,290.76 ",0.00 ,"469,290.76 ",12/12/12,12/31/79,4.25%,YES,4,8932,Great Valley Division-FB
98,98,match,8604,8604,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"27,750.00 ",0.00 ,"27,750.00 ",04/10/13,12/31/79,5.25%,YES,5,10545,Great Valley Division-FB
98,98,match,8604,8604,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"185,606.93 ",0.00 ,"185,606.93 ",04/10/13,12/31/79,5.25%,YES,5,10545,Great Valley Division-FB
98,98,match,8604,8604,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"165,565.70 ",0.00 ,"165,565.70 ",07/22/13,12/31/79,5.25%,no,5,10545,Great Valley Division-FB
98,98,match,8604,8604,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"84,765.82 ",0.00 ,"84,765.82 ",07/22/15,12/31/79,5.25%,no,5,10545,Great Valley Division-FB
98,98,match,8604,8604,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"385,185.63 ",0.00 ,"385,185.63 ",07/22/15,12/31/79,5.25%,no,5,10545,Great Valley Division-FB
98,98,match,8800,8602,diff,match/diff,Homebuilder,,,,,PA,FB,MOWERY,CPA,"36,510.00 ",0.00 ,"36,510.00 ",06/27/08,12/31/79,5.25%,YES,4,10680,Great Valley Division-FB
98,98,match,8604,8602,diff,match/diff,Homebuilder,,,,,PA,FB,MOWERY,CPA,"19,858.00 ",0.00 ,"19,858.00 ",02/24/12,12/31/79,5.50%,YES,4,10680,Great Valley Division-FB
98,98,match,8800,8602,diff,match/diff,Homebuilder,,,,,PA,FB,MOWERY,CPA,"99,333.80 ",0.00 ,"99,333.80 ",04/02/13,12/31/79,5.25%,no,4,10680,Great Valley Division-FB
98,98,match,8800,8602,diff,match/diff,Homebuilder,,,,,PA,FB,MOWERY,CPA,"14,016.42 ",0.00 ,"14,016.42 ",02/08/16,12/31/79,5.25%,no,4,10680,Great Valley Division-FB
98,98,match,8800,8602,diff,match/diff,Homebuilder,,,,,PA,FB,MOWERY,CPA,"117,327.73 ",0.00 ,"117,327.73 ",02/08/16,12/31/79,5.25%,no,4,10680,Great Valley Division-FB
98,98,match,8800,8602,diff,match/diff,Homebuilder,,,,,PA,FB,MOWERY,CPA,"65,440.37 ",0.00 ,"65,440.37 ",07/29/16,12/31/79,5.25%,no,4,10680,Great Valley Division-FB
98,98,match,1,1,match,match/match,Retail,,,,,PA,FB,MOWERY,CPA,"29,478.02 ",0.00 ,"29,478.02 ",03/31/08,04/07/18,4.25%,YES,5,17734,Great Valley Division-FB
98,98,match,8604,8604,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"115,040.00 ",0.00 ,"115,040.00 ",05/05/11,12/31/79,5.25%,YES,5,9690,Great Valley Division-FB
98,98,match,8604,8604,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"156,817.40 ",0.00 ,"156,817.40 ",05/05/11,12/31/79,5.25%,YES,5,9690,Great Valley Division-FB
98,98,match,8604,8604,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"48,675.00 ",0.00 ,"48,675.00 ",04/23/12,12/31/79,5.25%,YES,5,9690,Great Valley Division-FB
98,98,match,8604,8604,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"104,103.58 ",0.00 ,"104,103.58 ",04/23/12,12/31/79,5.25%,YES,5,9690,Great Valley Division-FB
98,98,match,5100,5100,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"12,409.65 ",0.00 ,"12,409.65 ",08/28/15,12/31/79,6.25%,no,5,9690,Great Valley Division-FB
98,98,match,8200,8613,diff,match/diff,Homebuilder,,,,,PA,FB,MOWERY,CPA,"130,322.80 ",0.00 ,"130,322.80 ",06/16/15,12/31/79,5.25%,no,4,9305,Great Valley Division-FB
98,98,match,8200,8613,diff,match/diff,Homebuilder,,,,,PA,FB,MOWERY,CPA,"31,625.75 ",0.00 ,"31,625.75 ",06/16/15,12/31/79,5.25%,no,4,9305,Great Valley Division-FB
98,98,match,8200,8613,diff,match/diff,Homebuilder,,,,,PA,FB,MOWERY,CPA,"7,000.00 ",0.00 ,"7,000.00 ",07/09/15,12/31/79,5.25%,no,4,9305,Great Valley Division-FB
98,98,match,1,1,match,match/match,Other,,,,,PA,FB,MOWERY,CPA,"38,996.85 ",0.00 ,"38,996.85 ",08/01/17,02/01/19,4.50%,YES,4,11916,Great Valley Division-FB
98,98,match,1,1,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"40,950.00 ",0.00 ,"40,950.00 ",08/30/16,03/02/18,5.25%,YES,5,10640,Great Valley Division-FB
98,98,match,1,1,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"107,058.00 ",0.00 ,"107,058.00 ",08/11/17,02/11/19,5.25%,YES,5,10640,Great Valley Division-FB
98,98,match,8604,8604,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"230,808.49 ",0.00 ,"230,808.49 ",01/13/06,12/31/79,5.25%,no,5,10640,Great Valley Division-FB
98,98,match,8604,8604,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"346,805.00 ",0.00 ,"346,805.00 ",08/31/05,12/31/79,5.25%,no,5,10640,Great Valley Division-FB
98,98,match,8604,8604,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"12,200.00 ",0.00 ,"12,200.00 ",12/10/13,12/31/79,5.25%,YES,5,10640,Great Valley Division-FB
98,98,match,8604,8604,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"114,852.25 ",0.00 ,"114,852.25 ",12/10/13,12/31/79,5.25%,YES,5,10640,Lancaster Division
98,98,match,8604,8604,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"40,000.00 ",0.00 ,"40,000.00 ",02/02/06,12/31/79,5.25%,no,5,10640,Lancaster Division
98,98,match,8604,8604,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"157,805.00 ",0.00 ,"157,805.00 ",08/30/16,03/02/18,5.25%,no,5,9745,Lancaster Division
98,98,match,8604,8604,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"58,717.00 ",0.00 ,"58,717.00 ",12/28/16,03/28/18,5.25%,no,5,9745,Lancaster Division
98,98,match,8604,8604,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"62,136.00 ",0.00 ,"62,136.00 ",10/28/09,12/31/79,5.25%,YES,5,9745,Lancaster Division
98,98,match,8800,8800,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"26,718.90 ",0.00 ,"26,718.90 ",10/03/13,12/31/79,5.25%,YES,5,9745,Lancaster Division
98,98,match,8604,8604,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"69,629.34 ",0.00 ,"69,629.34 ",11/08/13,12/31/79,5.25%,YES,5,9745,Lancaster Division
98,98,match,8604,8604,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"483,752.50 ",0.00 ,"483,752.50 ",01/18/17,12/31/79,5.25%,no,5,9745,Lancaster Division
98,98,match,8604,8604,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"499,345.00 ",0.00 ,"499,345.00 ",01/18/17,12/31/79,5.25%,no,5,9745,Lancaster Division
98,98,match,8604,8604,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"1,509,512.68 ",0.00 ,"1,509,512.68 ",01/18/17,12/31/79,5.25%,no,5,9745,Lancaster Division
98,98,match,1,1,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"450,000.00 ",0.00 ,"450,000.00 ",09/14/16,12/31/79,5.25%,YES,5,9745,Lancaster Division
98,98,match,,1,diff,match/diff,Homebuilder,,,,,PA,FB,MOWERY,CPA,"27,374.25 ",0.00 ,"27,374.25 ",01/28/02,12/31/79,4.25%,no,4,9745,Lancaster Division
98,98,match,5500,5500,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"31,037.59 ",0.00 ,"31,037.59 ",07/01/07,12/31/79,5.25%,no,4,9745,Lancaster Division
98,98,match,8604,8604,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"4,000,000.00 ",0.00 ,"4,000,000.00 ",06/01/17,12/31/79,5.25%,YES,5,10680,Lancaster Division
98,98,match,8604,8604,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"257,000.00 ",0.00 ,"257,000.00 ",06/01/17,12/31/79,5.25%,no,5,10680,Lancaster Division
98,98,match,8604,8604,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"2,052,420.00 ",0.00 ,"2,052,420.00 ",07/27/17,12/31/79,5.25%,no,5,10680,Lancaster Division
98,98,match,8604,8604,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"1,595,276.00 ",0.00 ,"1,595,276.00 ",09/27/17,12/31/79,5.25%,no,5,10680,Lancaster Division
98,98,match,,1,diff,match/diff,Other,,,,,PA,FB,MOWERY,CPA,"267,714.00 ",0.00 ,"267,714.00 ",03/15/00,12/31/79,4.25%,no,4,8483,Lancaster Division
98,98,match,3800,3800,match,match/match,Other,,,,,PA,FB,MOWERY,CPA,"14,916.00 ",0.00 ,"14,916.00 ",11/05/04,12/31/79,4.75%,no,5,9289,Lancaster Division
98,98,match,8605,8605,match,match/match,Retail,,,,,PA,FB,MOWERY,CPA,"333,327.45 ",0.00 ,"333,327.45 ",06/16/17,12/31/79,5.25%,YES,5,10680,Lancaster Division
98,98,match,8600,8600,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"1,106,000.00 ",0.00 ,"1,106,000.00 ",07/25/17,12/31/79,5.25%,YES,4,10372,Lancaster Division
98,98,match,8800,8602,diff,match/diff,Homebuilder,,,,,PA,FB,MOWERY,CPA,"235,500.00 ",0.00 ,"235,500.00 ",10/11/13,12/31/79,5.25%,YES,4,10372,Lancaster Division
98,98,match,8600,8602,diff,match/diff,Homebuilder,,,,,PA,FB,MOWERY,CPA,"251,400.00 ",0.00 ,"251,400.00 ",03/28/16,12/31/79,5.25%,YES,4,10372,Lancaster Division
98,98,match,8600,8602,diff,match/diff,Homebuilder,,,,,PA,FB,MOWERY,CPA,"115,989.12 ",0.00 ,"115,989.12 ",07/26/16,12/31/79,5.25%,YES,4,10372,Lancaster Division
98,98,match,8612,8612,match,match/match,Retail,,,,,PA,FB,MOWERY,CPA,"3,322,784.16 ",0.00 ,"3,322,784.16 ",08/30/16,12/31/79,3.84%,no,5,10003,Lancaster Division
98,98,match,8612,8612,match,match/match,Retail,,,,,PA,FB,MOWERY,CPA,"26,603.50 ",0.00 ,"26,603.50 ",09/07/16,12/31/79,3.88%,no,5,10003,Lancaster Division
98,98,match,,1,diff,match/diff,Homebuilder,,,,,PA,FB,MOWERY,CPA,"82,154.00 ",0.00 ,"82,154.00 ",07/24/00,12/31/79,0.00%,no,4,8248,Lancaster Division
98,98,match,8604,8604,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"363,532.83 ",0.00 ,"363,532.83 ",10/14/10,12/31/79,4.25%,YES,4,8305,Lancaster Division
98,98,match,,1,diff,match/diff,Homebuilder,,,,,PA,FB,MOWERY,CPA,"106,331.83 ",0.00 ,"106,331.83 ",08/30/02,12/31/79,0.00%,no,4,8248,Lancaster Division
98,98,match,,1,diff,match/diff,Homebuilder,,,,,PA,FB,MOWERY,CPA,"251,414.90 ",0.00 ,"251,414.90 ",11/21/12,12/31/79,4.25%,no,4,8248,Lancaster Division
98,98,match,8604,8604,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"79,187.90 ",0.00 ,"79,187.90 ",05/25/04,12/31/79,5.25%,no,5,10680,Lancaster Division
98,98,match,8604,8604,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"15,883.08 ",0.00 ,"15,883.08 ",08/22/17,02/22/19,5.25%,no,4,10372,Lancaster Division
98,98,match,,1,diff,match/diff,Homebuilder,,,,,PA,FB,MOWERY,CPA,"68,139.75 ",0.00 ,"68,139.75 ",04/29/15,12/31/79,5.25%,no,4,10372,Lancaster Division
98,98,match,8604,8604,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"52,511.15 ",0.00 ,"52,511.15 ",04/29/15,12/31/79,5.25%,no,4,10372,Lancaster Division
98,98,match,8604,8604,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"263,423.64 ",0.00 ,"263,423.64 ",05/09/16,12/31/79,5.25%,no,4,10372,Lancaster Division
98,98,match,8604,8604,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"45,523.72 ",0.00 ,"45,523.72 ",05/09/16,12/31/79,5.25%,no,4,10372,Lancaster Division
98,98,match,8604,8604,match,match/match,Homebuilder,,,,,PA,FB,MOWERY,CPA,"274,738.21 ",0.00 ,"274,738.21 ",03/09/12,12/31/79,5.50%,YES,4,10372,Lancaster Division
98,98,match,,1,diff,match/diff,Hospitality,,,,,PA,FB,MOWERY,CPA,"13,000.00 ",0.00 ,"13,000.00 ",03/03/06,12/31/79,5.25%,no,4,9364,Lancaster Division
